citation_id,citation_context,section,citation_intent
40023,"Bu çalışmanın farklı bir özelliği analiz işlemi yapmak yerine sistemin mimarisinin tasarlanması ve bu mimarinin geliştirilmesidir  .İsmail  , Başkent Üniversitesi web sitesinin geliştirilmesi amacıyla web günlük erişimlerini veri içindeki sınıflandırma bilgisini veren java platformunda geliştirilmiş WEKULA yazılımı ile gerçekleştirerek; serbest kullanıma sunulmuş olan WUM, WUMPREP ve WEKA yazılımları ile veri önişlemesini gerçekleştirmiştir [12] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
40024,"Bu çalışmanın farklı bir özelliği analiz işlemi yapmak yerine sistemin mimarisinin tasarlanması ve bu mimarinin geliştirilmesidir  .İsmail  , Başkent Üniversitesi web sitesinin geliştirilmesi amacıyla web günlük erişimlerini veri içindeki sınıflandırma bilgisini veren java platformunda geliştirilmiş WEKULA yazılımı ile gerçekleştirerek; serbest kullanıma sunulmuş olan WUM, WUMPREP ve WEKA yazılımları ile veri önişlemesini gerçekleştirmiştir  . Daş (2008) yaptığı çalışmada yol analizi yöntemi ile web kullanıcı erişim kütük dosyalarından bilgi çıkarımı yapmış ve birliktelik kuralları yöntemi ile web sayfaları arasındaki ilişkileri belirlemiştir.",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
40025,İstatistiksel analiz yöntemi ile Nihuo ve Web log analiz programlarını kullanarak web sitesinin genel kullanımına ilişkin detaylı bilgiler elde etmiştir [6] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40026,"Örüntü çıkarmaya yönelik en yaygın kullanılan özellikler web log dosyalarındaki zaman damgası, IP adresi, URL adresi ve User-agent bilgisidir [13] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40027,"Mustafa Turan (2011) , web madenciliği teknikleriyle makine öğrenme tekniklerini birlikte kullanarak hibrit bir yapı geliştirmiştir.",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40028,Web sayfalarındaki verileri yapısal olarak incelemenin yanında metin analiz işlevlerini de gerçekleştirmiştir [18] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40029,Paralel ve seri algoritmalar çalıştırılarak analizler süre bakımından karşılaştırılmıştır [19] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40030,Web kullanım madenciliğinin en önemli ve uzun süren aşaması olan ön işlem süreci bu yazılım yardımıyla gerçekleştirildikten sonra standart SQL ifadeleri yardımıyla da siteye ait istatistiki bilgiler elde edilebileceği belirtilmiştir [47] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40031,"Web kullanım madenciliği, web madenciliği konusunda önemli ve hızla gelişen; birçok araştırmanın yapıldığı bir alandır [49] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40032,"Sisodia ve Verma (2012), web kullanım madenciliği ile ilgili çalışmışlar ve 1 ay süreyle NITR (National Institute of Technology Raipur) web sunucu loglarını kaydedip üzerinde bir yazılım aracılığıyla analiz yapmışlardır [15] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40033,"Bu tür çalışmalarda, en zor konu; insanların talepleri sonucunda oluşan girdiler ile web robotlarının talepleri sonucunda oluşan girdiler arasındaki ayrımın iyi yapılmasıdır [15] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),discuss
40034,Web kullanım madenciliği ile terör saldırıları takibi gerçekleştirilen çalışmada [17] doğru ve kaliteli analiz yapabilmek için web madenciliğinin ön işleme adımı kullanılmıştır.,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40035,"Hatalı isteklerin madencilik işinde çok kullanışsız olduğu, durum kodlarının kontrol edilerek bu isteklerin temizlenmesi gerektiği belirtilmiştir [17] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40036,Hatalı kodların tespiti için 400 ve 500 durum kodları arasında yer alan isteklerin belirlenmesi gerekmektedir [18] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40037,Programı ile gerçekleştirmiş ve site kullanımına ait istatistiksel sonuçlar elde etmiştir [9] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40038,Aktif saldırı belirleme ve engelleme sistemleri genellikle ağ/host tabanlı çalışmakta olup; anlık ağ trafiği ya da işletim sistemi fonksiyonlarını kullanarak saldırıları belirlemekte ve engellemektedir [20] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40039,Saldırıların büyük bir kısmı loglardaki anormallikler incelenerek belirlenebilmektedir [20] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40040,Bu aracı güvenlik mimarisi ile bütünleştirmişlerdir [21] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),other
40041,"Auxilia ve Tamilselvan (2010) ise makalelerinde önemli web ataklarını; ""Sofistike HTTP Saldırıları"", ""SQL Enjeksiyon Saldırıları"" ve ""XSS"" başlıkları altında incelemişler ve negatif güvenlik modeli geliştirmişlerdir [22] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40042,"Ağ saldırıları ""servis kaynaklarını tüketmeye yönelik saldırılar"" ve ""zararlı çeşitli illegal bilgilerin elektronik posta sunucuları aracılığı ile gönderilmesi ile önemli bilgilere zarar verilmesi"" başlıkları altında ele alınmıştır [23] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40043,Elmas Yıldız (2010) çalışmasında DoS ataklarından biri olan Brute Force tipi bir saldırının veri madenciliği teknikleriyle tespit edilip engellendiği bir saldırı tespit uygulaması tasarlamıştır  .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40044,Elmas   çalışmasında DoS ataklarından biri olan Brute Force tipi bir saldırının veri madenciliği teknikleriyle tespit edilip engellendiği bir saldırı tespit uygulaması tasarlamıştır [24] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40045,"Salama, Marie, El-Fargary ve Helmy (2011) web saldırı tespiti için web sunucu logları önişlemesi ile ilgili yaptıkları çalışmada web saldırı ve web kullanım madenciliği için yapılan önişlemelerin farklarını açıklayarak saldırı tespitinde önişlemenin öneminden bahsetmişlerdir [25] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),other
40046,"Salama, Marie, El-Fargary ve Helmy (2011) web saldırı tespiti için web sunucu logları önişlemesi ile ilgili yaptıkları çalışmada web saldırı ve web kullanım madenciliği için yapılan önişlemelerin farklarını açıklayarak saldırı tespitinde önişlemenin öneminden bahsetmişlerdir  . Patil (2012) web loglarının önişlenmesiyle kötüye kullanım ve anomali tabanlı saldırı tespiti üzerine bir çalışma gerçekleştirmiştir.",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),other
40047,SQL ve XSS saldırısına işaret eden anahtar kelimeleri kullanarak tespit etmiştir [26] .,LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),other
40048,"Gržinic, Kišasondi ve Šaban (2013), Apache web sunucu loglarının önişleme aşamasında sadece 400 ve 500 arasındaki durum kodlarının yer aldığı satırları alarak web madenciliği işlemleri için WEKA programında yer alan çeşitli sınıflandırma algoritmalarıyla anomali sınıflandırması gerçekleştirmişlerdir [17] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40049,"Mabzool ve Lighvan (2014) web madenciliği teknolojisini kullanarak, çevrimdışı saldırı tespit sistemini gerçekleştirmek üzere K-means kümeleme algoritmasını kullanarak anomali davranışları tespit etmişlerdir [27] .",LİTERATÜR İNCELEMESİ (LITERATURE REVIEW),background
40050,"Open Web Application Security Project (OWASP), 2007, 2010 ve 2013 yıllarında ""OWASP TOP 10"" başlığı altında web uygulamaları güvenliğine yönelik kritik riskleri açıklamıştır [28, .",WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),basis
40051,"Open Web Application Security Project (OWASP), 2007, 2010 ve 2013 yıllarında ""OWASP TOP 10"" başlığı altında web uygulamaları güvenliğine yönelik kritik riskleri açıklamıştır 29] .",WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),basis
40052,"2013 yılında, OWASP, XSS ve SQL Enjeksiyon açıklıklarını web tabanlı sistemlerdeki en ciddi açıklıklar olarak raporlamıştır [29, .",WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),basis
40053,"2013 yılında, OWASP, XSS ve SQL Enjeksiyon açıklıklarını web tabanlı sistemlerdeki en ciddi açıklıklar olarak raporlamıştır 30] .",WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),basis
40054,Web uygulamalarına yönelik gerçekleştirilen bu saldırıların giderilmesine yönelik yapılan çalışmalarda karşılaşılan en önemli problemlerden biri de yanlış pozitif ve yanlış negatif alarmlarla sıkça karşılaşılmasıdır [31] .,WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),background
40057,Açıklık kullanıcı girdileriyle SQL deyimini çalıştıracak izin verilmemesi gereken özel karakterlerin kullanılmasıyla ortaya çıkmaktadır [52] .,WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),background
40070,"WEKA, açık kaynak kodlu ve java platformu üzerinde geliştirilmiş bir programdır [42] .",WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
40071,Verileri dosyadan açma  Verileri URL'den açma  Verileri veritabanından açma Bu çalışmada veriler veritabanı aracılığı ile WEKA'ya aktarılmıştır. [44] .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),other
40065,Ancak saldırı başarılı olduğunda hata kodlarının ardından başarı durum kodu alınacağı dikkate alınmalıdır [25] .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),discuss
40066,"Veri madenciliği yöntemleri ile web saldırı tespiti yapan çalışmaların [38,",WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),other
40067,"Veri madenciliği yöntemleri ile web saldırı tespiti yapan çalışmaların 39,",WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),other
40068,Veri madenciliği yöntemleri ile web saldırı tespiti yapan çalışmaların 40],WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),other
40069,WEKA makine öğrenme ve veri madenciliği için kapsamlı bir araçtır [41] .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
40060,Genellikle web log dosyaları farklı formatlarda kaydedilmekte bu durum analiz edilmelerini zorlaştırmaktadır [33] .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
40061,Veri analizinde yapılacak çalışmanın kalitesi bu aşamayla doğrudan ilişkilidir [34] .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
40062,Bu aşama web kullanım madenciliğinin en önemli aşaması olarak kabul edilmektedir; çünkü etkili bir şekilde yapıldığında zaman ve kaynak tasarrufu sağlamaktadır [35] .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),background
40063,Log dosyasında stil bilgileri ve grafik bilgileri gibi önemli olmayan nesneler atılarak veri temizlemesi yapılmıştır [36] .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),basis
40064,Ancak eğer resim ağırlıklı siteler ve haber siteleri söz konusu olursa bu bilgilerin atılması doğru olmayabilir [37] .,WEB SUNUCUSU LOGLARI ÜZERİNDE YAPILAN ANALİZ ÇALIŞMASI (THE ANALYSIS STUDY ON THE WEB SERVER LOGS),discuss
40059,XSS saldırılarını azaltmak için kaynak kodun detaylı incelenmesine ihtiyaç duyulmaktadır [53] .,WEB SALDIRI YÖNTEMLERİ (METHODS OF WEB ATTACKS),background
30344,"Düğümler, öngörülen başlangıç ve varış noktaları arasındaki akışlar için birleştirme, bağlantı ve anahtarlama noktaları olarak çalışan tesislerdir (Farahani vd., 2013) .",Giriş,background
30345,"Tesis yerleşim problemi, tesislerin belirlenmesi ve trafiğin başlangıçvarış noktaları arasında yönlendirmek için tesislerin talep düğümlerinin tahsis edilmesiyle ilgilidir (Alumur ve Kara, 2008) .",Giriş,background
30346,"Bu problem iki şekilde tanımlanabilir (Sarvari vd., 2018) .",Giriş,background
30347,"Tesis yerleştirme problemi, toplam maliyeti, maksimum mesafeyi ve toplam taşıma süresini en aza indirmeyi amaçlayan matematiksel modeller oluşturulmuş ve sezgisel yöntemler uygulanmıştır (Aversa vd., 2005; .",Giriş,background
30348,"Tesis yerleştirme problemi, toplam maliyeti, maksimum mesafeyi ve toplam taşıma süresini en aza indirmeyi amaçlayan matematiksel modeller oluşturulmuş ve sezgisel yöntemler uygulanmıştır Campbell, 2009; .",Giriş,background
30349,"Tesis yerleştirme problemi, toplam maliyeti, maksimum mesafeyi ve toplam taşıma süresini en aza indirmeyi amaçlayan matematiksel modeller oluşturulmuş ve sezgisel yöntemler uygulanmıştır Puerto vd., 2016) .",Giriş,background
30350,"Ayrıca ortaya çıkan sonucun iyi olduğunu söylemişlerdir (Pamuk ve Sepil, 2001) .",Giriş,discuss
30351,Ayrıca ortaya çıkan sonucun iyi olduğunu söylemişlerdir  . Yaman (2008) p-hub yerleştirme problemi için yerel aramaya dayalı bir sezgisel yöntem kullanarak çözmüştür.,Giriş,background
30352,p-hub yerleştirme problemi için yerel aramaya dayalı bir sezgisel yöntem kullanarak çözmüştür. Mohammadi vd. (2016) iki hedefli tek tesis ile p-hub problemi için doğrusal olmayan bir yöntem geliştirmiştir.,Giriş,background
30353,Bu sayede ağ üzerindeki belirsizlikleri bulanık mantık yöntemini kullanarak gerçekleştirmiştirler. Marín (2005) Tesis yerleştirme problemi için pek çok uygulama bulunmaktadır.,Giriş,background
33451,"Bunlardan ilki Softmax sınıflayıcı katmanı diğeri ise tespit edilen bölgenin tespit edilme doğruluğunu veren regresyon katmanıdır (Yang vd., 2017) .",Faster R-CNN modeli Faster R-CNN model,basis
33452,"Bunlardan ilki Softmax sınıflayıcı katmanı diğeri ise tespit edilen bölgenin tespit edilme doğruluğunu veren regresyon katmanıdır  . (Szegedy vd., 2016)",Faster R-CNN modeli Faster R-CNN model,basis
45650,"Bu çalışmada farklı modellerin tahmin performansını göstermek ve karşılaştırmak için her ayın 2'si seçildi. (32) Yukardaki formüllere göre PTahmin ve PGerçek sırasıyla PV tahmin gücünü, ölçülen PV gücünü temsil eder.",Bulgular ve Tartışma,other
45648,N <L olduğu durumda formül (18)'den. (19) formül elde edilir: (,Materyal ve Metot,other
45649,N> L olduğu durumda (17)'deki α değerini (18)'de yerine yazıldığında formül (22) elde edilir.,Materyal ve Metot,other
32570,"Bunlardan en çok bilinen eşitlik yöntemi Denklem 7'de, Silhoutte indeksi Denklem 8'de, Mariott ölçütü Denklem 9'da, Wilk's Lamda ölçütü Denklem 10'da verilmiştir [32] .",Materyal ve Metot,background
32571,Şekil 1'de ilçelerin nüfus dağılımları verilmiştir [33] .,Yöntem ve Bulgular,basis
32572,Ancak verilerin ve küme sayısının oldukça fazla olması sebebiyle; veri kümesinde bir dizi k değeri için kümeleme yapılarak her k değeri için küme içi kareler toplamını bulan Elbow Metodu tercih edilmiştir [34] .,Yöntem ve Bulgular,basis
32567,"K-ortalamalar kümeleme yöntemi adımları aşağıdaki gibidir [26, :",Materyal ve Metot,background
32568,K-ortalamalar kümeleme yöntemi adımları aşağıdaki gibidir 30] :,Materyal ve Metot,background
32569,K-ortalamalar yönteminde en az küme sayısı (2 küme) ile başlanarak küme sayısının birer arttırılması sonucunda en uygun küme sayısı belirlenmeye çalışılır [31] .,Materyal ve Metot,basis
32663,"Ayrıca, bükük-bağlaşım sınırını aşan Boole fonksiyonları literatürde esneklik, cebirsel bağışıklık, cebirsel derece ve mutlak gösterge gibi diğer kriptografik özellikler açısından güçlü Boole fonksiyonların tasarımı için kullanıldığından [12] , elde ettiğimiz sonuçların bu yönde katkı sağlayabilecek nitelikte olduğu düşünülmektedir.",Sonuç,support
32661,"Ayrıca, bükük-bağlaşım sınırını aşan Boole fonksiyonları literatürde esneklik, cebirsel bağışıklık, cebirsel derece ve mutlak gösterge gibi diğer kriptografik özellikler açısından güçlü Boole fonksiyonların tasarımı için kullanıldığından [10] , elde ettiğimiz sonuçların bu yönde katkı sağlayabilecek nitelikte olduğu düşünülmektedir.",Sonuç,support
32662,"Ayrıca, bükük-bağlaşım sınırını aşan Boole fonksiyonları literatürde esneklik, cebirsel bağışıklık, cebirsel derece ve mutlak gösterge gibi diğer kriptografik özellikler açısından güçlü Boole fonksiyonların tasarımı için kullanıldığından [11] , elde ettiğimiz sonuçların bu yönde katkı sağlayabilecek nitelikte olduğu düşünülmektedir.",Sonuç,support
45890,N sayıda bağımsız değişkenin olduğu çoklu doğrusal regresyon modeli [26] :,METOT (METHOD),basis
45891,Ayrıca bir başka varsayım ise bağımsız değişkenler arasında bir ilişki yani çoklu bağıntı olmamalıdır [27] .,METOT (METHOD),discuss
48801,"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır [18] ,  ,  .",METERYAL VE METOT (MATERIAL AND METHOD),background
48802,"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır  , [19] ,  .",METERYAL VE METOT (MATERIAL AND METHOD),background
48803,"Vladimir Vapnik ve arkadaşları tarafından DVM 1992 yılında önerilmiş olup günümüzdeki şeklini 1995 yılında Corinna Cortes ve Vladimir Vapnik yapmıştır  ,  , [20] .",METERYAL VE METOT (MATERIAL AND METHOD),background
48804,DVM sınırlı sayıda öğrenme örüntüsü üzerinden iyi bir genelleme düzeyi elde etmek amacıyla yapısal risk minimizasyonu (YRM) tümevarım prensibini uygulayan bir öğrenme makinesidir [21] .,METERYAL VE METOT (MATERIAL AND METHOD),background
48805,"Veri madenciliği konusunda güçlü bir araç olan WEKA açık kaynak kodlu bir program olup, WEKA adını Waikato Environment for Knowledge Analysis cümlesinde ki her bir kelimenin baş harflerinden almıştır [22] .",METERYAL VE METOT (MATERIAL AND METHOD),background
37654,Algoritmanın uygulama programı hazırlanıp arama/zaman tepki süreleri optimal bir performans sağlamaktadır [29] .,Bulgular,support
37655,Daha büyük metin boyutlarının hesaplama süresi ve işlem gücünde artışa neden olduğu ispatlanmıştır [11] .,Bulgular,support
37652,"Kullanılan şifreleme mekanizması, şifrelenen mesajın uzunluğu ve uygulamanın çalıştığı platform, işlemlerin hızını belirleyen faktörlerdendir [10] .",Bulgular,background
44532,"Bu sistemler, kurumlara ortak bir arayüz üzerinden çevrimiçi veya karma (kısmen çevrimiçi ve kısmen yüz yüze) kurslar oluşturma ve ilişkin değerlendirme faaliyetlerini yönetme imkanları sağlamaktadır [1, .",GİRİŞ (INTRODUCTION),background
39760,Yapay Sinir Ağları insan beynindeki nöronların işleyiş şekli ve bağlantıları örnek alınarak tasarlanan bir algoritmadır [36] ., MATERYAL VE METOD,background
39755,"Naive Bayes algoritması, probleme yaklaşırken öznitelikler arasında şartlı bağımsız, sınıflar arasında da şartlı bağımlı bir yaklaşım izler [33] .", MATERYAL VE METOD,background
39756,"Bu yaklaşımı sergilemesindeki amaç, hatalı tahmin etme oranını olabildiğince düşük tutmaktır [33] .", MATERYAL VE METOD,background
39757,"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir [34] ,  .", MATERYAL VE METOD,background
39758,"Destek Vektör Makineleri (Support Vector Machines, DVM) sınıflandırmada sıklıkla kullanılan denetimli makine öğrenmesi algoritmalarından birisidir  , [35] .", MATERYAL VE METOD,background
39759,"Destek Vektör Makinelerinin amacı, sınıflar arasındaki en yüksek mesafeli hiper düzlemi bulmaktır [34] .", MATERYAL VE METOD,background
42413,her zaman ihtiyaç duyulmaktadır [1] .,GİRİŞ (INTRODUCTION),other
29229,"1972'deki OECD konferansının disiplinlerarasılık için beş itici güç belirlemesinden bu yana [1] , yükseköğretimdeki kurumsal yapıların disiplinlerarası araştırma ve eğitimin gelişmesinde çok önemli olduğu kabul edilmiştir.",GİRİŞ (INTRODUCTION),background
29230,"Disiplinlerarası çalışmalar, belirli disiplinler bağlamında eğitilmiş araştırmacılar için yalnızca bilişsel veya epistemolojik bir zorluk değil, aynı zamanda disiplinler arası faaliyetlerin geliştirildiği kurumlar için örgütsel bir zorluktur [2] .",GİRİŞ (INTRODUCTION),background
29231,"Üniversiteler, bu tür gelişmeler için özellikle ilginç bir ortamı temsil etmektedir; çünkü bu kurumlar aynı anda hem geleneğin koruyucuları hem de deney alanlarıdır [3] .",GİRİŞ (INTRODUCTION),background
29232,"Üniversite, disipliner bilginin üretildiği ve yeniden üretildiği geleneksel yer olduğundan, disiplinlerarasılık tartışılırken bu gerilim belirginleşir [4] .",GİRİŞ (INTRODUCTION),background
29233,"Öte yandan, yeni bilgi üretim yollarına izin verebilecek kavramsal ve organizasyonel yenilikler üretmek için yeterli özgürlüğe ve özerkliğe sahip bir yerdir [5] .",GİRİŞ (INTRODUCTION),background
38273,"Eski dünyadan farklı olarak, sadece seçkin bir zümre değil artık her zümreden insanın kendini ifade edebildiği ve milyonlarca insana ulaşabildiği bir ortama geçilmiştir [1] .",GİRİŞ (INTRODUCTION),background
38274,"Hatta normal hayatlarında gerçek duygu ve düşüncelerini paylaşamayan kişilerin, sosyal medya üzerinden kendilerini rahatça ifade edebilmeleri, sosyal medya ve diğer ortamları, bireylerin düşünce, tutum ve davranışlarının ölçülmesinde daha gerçekçi sonuçlar verebilecek bir veri kaynağına dönüştürmüştür [2] .",GİRİŞ (INTRODUCTION),background
38275,"Dolayısıyla burada üretilen içerikler ve paylaşılan görüşler, işletmelerin tutmuş oldukları büyük verilere eklenerek işletmelerin karar verme süreçlerine katılmaya başlanmıştır [3] .",GİRİŞ (INTRODUCTION),background
38276,"Zaltman ve Zaltman [4] , tüketicilerden gelen geri bildirimlerin altını kurcalamanın, onları daha net anlamada yardımcı olacağını vurgulamıştır.",GİRİŞ (INTRODUCTION),background
38277,"Ayrıca Westerman vd. [5] , sosyal medyanın sağladığı verilerin, tüketici ve işletme üzerine yapılan çalışmalar açısından güvenilir bir veri kaynağı oluşturduğunu saptamışlardır.",GİRİŞ (INTRODUCTION),background
38278,"İşletmeler (kâr amacı gütsün ya da gütmesin) ürün ve süreçlerle ilgili yorum ve görüşleri internet ve sosyal medya ortamından toplamakta, bunları inceleyerek elde ettikleri bilgileri pazarlama ve diğer işletme birimlerine yönelik strateji oluşturmada bir argüman olarak kullanmaktadır [6] .",GİRİŞ (INTRODUCTION),background
38279,İşletmeler bu viral etkinin ve satışlara olan katkısının farkında olduğundan hem tüketicilerin geribildirimlerini hızlı işleme hem de işlenen geribildirimlerden elde edilen göstergeleri hızlı bir şekilde potansiyel müşterilerle paylaşılabilmeyi amaçlamaktadır [7] .,GİRİŞ (INTRODUCTION),background
38280,"Sedanter eğilime sahip [8] ve zaman yönetiminde zorlanan   günümüz tüketicisi, yoğun şekilde kullandığı internet ortamını daha yaygın etkileşimli bir pazar haline getirmektedir.",GİRİŞ (INTRODUCTION),background
38281,"Sedanter eğilime sahip   ve zaman yönetiminde zorlanan [9] günümüz tüketicisi, yoğun şekilde kullandığı internet ortamını daha yaygın etkileşimli bir pazar haline getirmektedir.",GİRİŞ (INTRODUCTION),background
38282,"Ayrıca artan çevrimiçi firma-müşteri etkileşiminden doğan sözel müşteri verilerinin anlık analiz edilmesinin gerekliliği, herhangi bir ürün ya da hizmeti ve bunların alt bileşenlerine ilişkin müşteri görüşlerini özet bir şekilde ortaya koyan uzman sistemlere olan ihtiyacı artırmaktadır [10] .",GİRİŞ (INTRODUCTION),background
38283,"Müşteri odaklı yaklaşımın bir sonucu olarak işletmelerin sürdürülebilirlik düzeyleri ve rekabet güçleri, müşterileri ile olan iletişimlerine ve onlardan gelen geri bildirimleri değerlendirme kapasitelerine bağlıdır [11] .",GİRİŞ (INTRODUCTION),background
38284,Bu kapasite aynı zamanda bir ürün ya da hizmetin kalitesine müşteri dokunuşunu sağlamanın da bir yoludur [12] .,GİRİŞ (INTRODUCTION),background
38285,"Dolayısıyla günümüz tüketicileri, sosyal medya ve internet platformlarıyla inşa sürecine katıldığı ürün, hizmet ve bilgiye daha yoğun ilgi göstermektedir [13] .",GİRİŞ (INTRODUCTION),background
38286,Bu noktada Tuna vd. [14] bu geri bildirimleri bilgisayar ve teknoloji destekli süreçlerle hızlı bir şekilde analiz edebilme kapasitesini müşteri sadakatini sağlamada etkin bir yol olarak değerlendirmişlerdir.,GİRİŞ (INTRODUCTION),discuss
38287,Nitekim ürün ya hizmetleriyle alakalı geri bildirim alan ve bunları doğru şekilde değerlendiren kurumlar güçlü sayılmaktadır [15] .,GİRİŞ (INTRODUCTION),background
38288,"Bugün Uber*, Amazon**, TripAdvisor*** firmaları, ilgili alanda faaliyet gösteren işletme ve satıcılara ilişkin yorumlarla sırasıyla 100 milyon*, 300 milyon** ve 450 milyon*** civarı kullanıcının yoğun iletişim ve ilişki kurmasına imkân tanımaktadır [16] .",GİRİŞ (INTRODUCTION),background
38289,Bu konjonktürde işletmelerin metinsel ifadelerden oluşan bu verileri olabildiğince hızlı ve detaylı bir şekilde analiz edebilmesi gerekmektedir ki insan gücü ile günümüz işletmelerinde bu ilave maliyet ve zaman kaybı anlamına gelmektedir [1] .,GİRİŞ (INTRODUCTION),background
38290,"Diğer bir adı fikir madenciliği olan duygu analizi, metinsel verinin içindeki ifadenin tamamının ya da bir kısmının içerdiği duygunun metin analizi, doğal dil işleme, hesaplamalı dilbilimle işlenmesidir [17] .",GİRİŞ (INTRODUCTION),background
38291,Al-Smadi vd. [18] 'ne göre bu analiz tipinde bir metinsel verinin temasında yer alan farklı hedef terimlere yönelik duygu yönelimi ve şiddetine odaklanılmaktadır.,GİRİŞ (INTRODUCTION),background
38292,"Hedef tabanlı duygu analizinde hedef terimin neyle ilgili olduğunun anlaşılması, başka bir ifadenin içerdiği duygunun hangi kapsamda olduğunun tespit edilmesiyle mümkün olabilmektedir [19] .",GİRİŞ (INTRODUCTION),background
38293,"İnce taneli yöntemlerden biri olan bu analize ilişkin Wang vd. [20] tarafından verilen örnek, duygulardaki hedeflerin belirlenmesinin anlaşılır bir örneğini oluşturmaktadır.",GİRİŞ (INTRODUCTION),background
38294,Nitekim teslim zamanları ifadesi en hızlı sıfatıyla nitelendirilmektedir [21] .,GİRİŞ (INTRODUCTION),other
38295,"Literatür incelendiğinde, ilk duygu analizi çalışmasının Pang vd. [22] tarafından yapıldığı görülmektedir.",LİTERATÜR TARAMASI (LITERATURE REVIEW),background
